8.517269901167402457e-01 2.012277118984747148e-01 -6.851893806637874285e-01 -2.301590395375358311e-01 -4.085529447448976170e-01 -2.458175956741252832e-01 -4.057602503078052703e-01 1.826352891397314826e-01 -4.532676665786329329e-01 -1.848111177846425979e-01 -1.281530136343802528e-01 1.121352794057392521e-02 7.732277959617139818e-02 1.349828740255386988e-02 2.615494020546766385e-01
8.381426945531701422e-01 -2.363264841386489568e-01 -3.832159938860401072e-01 -2.907892746485574165e-01 -7.447135166176809262e-01 -1.795393501043665574e-01 -3.868742961603111596e-01 3.278491557509669030e-01 7.058172836175853615e-02 -1.368708226019623442e-01 1.223046205899935845e-02 -2.972513494376959886e-01 -1.818402744542418070e-01 -2.255509218476381764e-02 -1.474086013888359359e-01
9.533827057830689400e-01 2.439285125123549502e-01 -6.310163248617998155e-01 -2.020729936874650912e-01 -4.147811586402050943e-01 -2.817059093889477395e-01 -4.163471032366570790e-01 5.086692559551842657e-02 -1.643029750011047452e-01 -2.258715836074093042e-01 -1.755681097385243250e-01 2.287542046366831255e-02 1.436544983029579628e-02 -4.854270920081182189e-02 2.150147002663049534e-01
1.105041707190802303e+00 2.391826102643725138e-01 -6.256456784905948254e-01 -2.260869273540153102e-01 -3.644107339210730934e-01 -3.148371109735500495e-01 -4.091593147492171290e-01 -3.937205995884796722e-02 -1.096017203323369424e-02 -2.041161132674587930e-01 -1.276961032400386331e-01 6.210177473700814743e-02 7.132078720717159592e-02 6.294171343038253152e-02 2.632953266760797422e-03
1.240774008874388157e+00 1.775260521780810952e-01 -6.907265751011814059e-01 -3.105259920986255251e-01 -3.060593982433963967e-01 -3.044414034730088536e-01 -4.696804968404935665e-01 -8.432205439756663978e-02 4.491017745174996634e-02 -3.131442314302917973e-02 -2.456973287509028603e-01 1.651193309912449558e-01 1.055591856939151196e-01 -1.780119773588739393e-02 -7.486871444876008752e-02
1.194098782040800000e+00 -3.286069160525488253e-01 -4.356438663804294009e-01 -4.212787872274174061e-01 -6.541733530796334239e-01 -1.868481739939721054e-01 -4.495978947453122543e-01 1.504910317954722410e-01 3.775172578777927779e-01 1.031583367140388313e-01 -1.000863685873059350e-01 -8.926257969513842760e-02 -7.417747931842612330e-02 4.825221433703300901e-03 -4.504141279638891882e-01
1.433941905478935963e+00 2.092055108997972757e-01 -6.912307595049220765e-01 -3.295903573170730905e-01 -2.415591398415427582e-01 -3.643261082451816346e-01 -4.907843264427371177e-01 -2.445441900950898195e-01 2.223030565283811433e-01 -4.740611494555698087e-03 -2.524943621783146686e-01 1.865396744813885288e-01 1.524215799405611860e-01 1.369743852797894283e-02 -3.118047882946791138e-01
-1.453445617144115243e+00 -6.385499530401845814e-01 2.975767845657257271e-01 8.152492099032109252e-01 -1.063266137422779756e-01 5.608990180719729546e-01 4.212808255491987675e-01 -1.997762175457538925e-01 -4.978544613059291968e-01 -1.462085068194114157e-01 5.904475545529016545e-01 -7.558010181508559855e-01 2.245309600795745986e-01 -1.867879055886085549e-01 1.740202592900986223e-01
-1.480395291808174418e+00 -5.237032811107562580e-01 2.459104293092886917e-01 2.356156383525811193e-01 -1.654652108452736303e-01 -5.431537695701201679e-02 -1.305607714089915550e-01 -1.179468549964637208e-01 8.175598149948121174e-02 -1.681919940564652050e-01 1.328812809910007442e-01 -1.150422291068404768e-01 -5.178557076838528894e-02 -1.321611541746048335e-01 4.669018745183682595e-02
-1.026179661826172484e+00 8.328253892965562510e-01 -5.557282225769780704e-01 1.065577166080756699e-01 -2.251991243586475011e-01 2.666676113040284957e-01 -2.666465892659233838e-01 2.155926469018211444e-02 -9.945590000873325010e-02 6.506557566124072933e-02 9.615836827157546451e-02 1.266490173362659274e-02 -2.215152889829745744e-02 -8.819935027339903533e-02 2.810994544104050696e-01
-1.483783385596442184e+00 -5.453170535857809753e-01 2.451004464011918571e-01 2.104172363683352587e-01 -1.708286175787167571e-01 -4.304280128629298791e-02 -1.369904197340378604e-01 -1.260077197464210264e-01 7.643877001494098211e-02 -1.323033303476170153e-01 1.318729873503314554e-01 -8.248438884088353518e-02 -5.768177201522233649e-02 -1.045681356389455002e-01 6.406168481707637252e-02
-1.447302757877964918e+00 -5.637693515211006368e-01 2.361772805838094069e-01 1.937684872873731423e-01 -1.483766451892464810e-01 -3.553657596818686482e-02 -1.521607856180466900e-01 -1.395644776579159085e-01 1.030302810338731279e-01 -1.121582598844003548e-01 1.163044654942211598e-01 -5.900084261395461410e-02 -5.001139936437588862e-02 -6.901824604850224920e-02 3.455560633000762799e-02
-4.342732392834709465e-01 -7.008693207923756274e-01 8.593226029532506915e-01 -1.078723357159747653e+00 5.871394520036139486e-01 1.638622058669142179e-01 2.399398154428903501e-02 1.721061331822535401e-01 -1.322894524257361426e-01 -3.857615068837353389e-01 1.819138645857426295e-01 -2.412439106605670514e-01 -1.051626950914529013e-01 -1.860464622693081826e-01 3.251283394683065486e-01
-1.331673655443402771e+00 -8.581287386853908572e-02 -1.063662841527988380e-02 2.815484945865338595e-01 1.803215923761558315e-01 -1.354184784068057090e-01 -1.820561575745235083e-01 -4.180126474694774719e-01 -1.312253281902111823e-01 -1.991922154270880374e-01 -7.196951549029580175e-02 2.649397669440435310e-01 1.461688237361129794e-01 -9.283718955300307440e-02 4.006390849844021496e-01
-1.006536525678395355e+00 7.510526939059475326e-01 -5.493566299729533142e-01 5.073671962661213675e-02 -2.311883013274615706e-01 3.135137657572604764e-01 -2.640562999483503370e-01 3.165737875041625682e-02 -6.496356889768716003e-02 1.301386647580217992e-01 1.129542971436925947e-01 9.404627729889661336e-02 6.509225201106476517e-04 4.586027320108834043e-02 2.788222653915836124e-01
-1.002959037684790333e+00 7.503812792657232889e-01 -5.494347440977839225e-01 5.012288145727319261e-02 -2.319803003082683279e-01 3.135736841813639431e-01 -2.644220658627147169e-01 3.082714666748402263e-02 -5.966013049184230171e-02 1.321803468113955105e-01 1.103138916240091333e-01 9.616180838278669263e-02 1.217702378770467008e-03 4.385790295569173824e-02 2.772213055545326155e-01
-1.067671971611933446e-01 1.333911145465540293e-01 3.216040837176820100e-01 -1.310757159587156773e+00 1.741390240592644856e-01 6.150366743846152895e-01 -5.863177418332385371e-02 6.196896001531997378e-01 -6.266482556252946090e-02 -5.341244774697991721e-02 3.650916832243611410e-01 -4.072782208567138906e-01 -2.505161595625792770e-01 -4.606840006331757581e-02 2.059974023011335587e-01
-7.165036869689803689e-01 5.555953383287938196e-01 -3.907184200532796137e-01 6.196970588195780394e-01 8.602066274004902535e-01 -6.373927668619708831e-01 -2.153574910428571187e-01 3.158283597467261006e-02 3.065682325769946148e-01 3.079649078433330245e-01 2.028115590209756680e-01 9.977420544877595165e-03 -3.674395620414048352e-02 -3.722232003595715710e-02 -1.244571238310055034e-01
-4.701725324989917132e-01 -5.923537844450291745e-01 1.210198876371245014e+00 -8.046978718943822440e-01 5.672916748253007402e-01 3.126754250226457255e-01 -2.371134458649936105e-01 -8.881935070028132428e-02 2.661774463537828761e-01 1.687179837747274092e-01 -5.384874813989306945e-03 1.019506373740900751e-01 1.210900786659467321e-01 6.663313617488716978e-02 -1.896431215660401570e-01
-1.419872447170079210e+00 -6.214577634974469689e-01 4.708319234382136176e-01 -2.187485868203719874e-01 -3.560350056232560179e-01 -3.119109520774918654e-01 4.515072600657186741e-01 1.147810178317872215e-01 -6.061611119914316337e-01 2.902921024888258650e-01 -3.816050674651705332e-01 -2.627794907506801891e-01 -1.712736344619605611e-01 -4.481076938617274408e-01 6.315243317663521427e-02
-1.293069845208722146e+00 -7.418627203307718299e-01 3.987663356194420250e-01 -3.417567183895618976e-01 -2.622970548015624570e-01 -2.674166103237378689e-01 3.975171198936140460e-01 9.545371862905174809e-02 -6.111430852884609521e-01 4.828968248319959744e-01 -4.378292230648110905e-01 -1.440961391735304520e-01 -1.519229798455065672e-01 -2.996367904298983253e-01 -4.166438177961086231e-02
-1.282679151911972681e+00 -6.122893326344693854e-01 4.076570344956744196e-01 -2.463239937541726043e-01 -2.409226463348186908e-01 -3.427096222901793166e-01 3.962171097312557899e-01 3.990279854935128989e-02 -6.179892235283289681e-01 3.506603872450325676e-01 -4.363740978199963649e-01 -2.770057789192316156e-01 -1.751747251670402739e-01 -4.278294288019849900e-01 -9.944263050549152771e-02
-1.207054224697326816e+00 -6.742043469403059541e-01 3.768228769245800525e-01 -3.269816269527999752e-01 -1.940512327690825101e-01 -3.343374916677593900e-01 3.560660150744202612e-01 5.125474288618214920e-03 -5.821616812585536094e-01 4.739283425805224104e-01 -4.690231788603164698e-01 -1.978552755099154126e-01 -1.672452196037153560e-01 -3.661176984364853393e-01 -1.709664333942563508e-01
-1.203574538516549719e+00 -6.746495510035555032e-01 3.769334248859532166e-01 -3.274060408015137535e-01 -1.942395412404737398e-01 -3.345211057214819705e-01 3.557082337977874875e-01 3.802227070848048385e-03 -5.776470933532664720e-01 4.756629583591225341e-01 -4.709813378934191719e-01 -1.961989177906532100e-01 -1.670898521095931510e-01 -3.673611368209886985e-01 -1.728062045965602922e-01
-6.571340692708846909e-01 7.273552889360735962e-01 -4.375266304912859283e-01 -4.475712948681940251e-01 -1.979927267844548977e-01 -6.937052595346494821e-02 2.124720452204035548e-01 7.447933522896503511e-02 -6.983206649351463291e-01 6.953987493047103507e-01 -4.661373676457133408e-01 -8.254165370526157786e-02 -1.123805238339003892e-01 -3.019270026979047339e-01 -9.811964847736290296e-02
-7.294802636554913455e-01 3.813137785016716963e-01 -2.268736908551602094e-01 9.011910920486493337e-02 6.701039543730626935e-01 -8.493957961900945319e-01 3.849727309481911774e-01 3.563080533790879412e-01 -6.135908969793940626e-01 9.039530031312879021e-01 -2.888415070113299343e-01 -1.205214594019979046e-01 -2.052311743301561409e-01 -2.697215057329368504e-01 -2.855933969717738483e-02
-1.001382315801523371e+00 -6.092828327239238062e-01 3.597923920256772545e-01 -3.213863108077690822e-01 -9.648583790569738305e-02 -4.094229454723646855e-01 2.971251954016079222e-01 -1.591731457025686303e-01 -4.052662272165590274e-01 4.750317581381455767e-01 -5.077801889924588030e-01 -1.657636211761559231e-01 -1.112436017345849182e-01 -4.023079491769763760e-01 -4.059006209210316296e-01
-9.929314795580077568e-01 -6.101803451690533953e-01 3.602257381229496680e-01 -3.222644550895429894e-01 -9.642871539689179539e-02 -4.100826798626360792e-01 2.962544997890966259e-01 -1.628426381755061769e-01 -3.948711064665434978e-01 4.790224058555982434e-01 -5.119965915027657744e-01 -1.620956924849902558e-01 -1.112162167123736389e-01 -4.047053687729699201e-01 -4.106184919897138963e-01
-4.910947612013971675e-01 7.322446065792882486e-01 -4.363581451208267126e-01 -4.603724939394105431e-01 -1.405830252867115993e-01 -9.411387637574893106e-02 1.815595865485148397e-01 -3.502518074648985902e-02 -5.231251398248573103e-01 7.120963643748595695e-01 -4.777466518814433294e-01 -5.815712574934868602e-03 -3.759984921598399921e-02 -2.611498236029511366e-01 -2.710025195847237667e-01
-5.112340903442575968e-01 7.278129259372000393e-01 -4.412324738499728838e-01 -4.520260280297889732e-01 -1.479287771477859059e-01 -8.607650552242374076e-02 1.799064664131359847e-01 -2.484469411149405321e-03 -5.481931510490949400e-01 7.135964764812406935e-01 -4.702401471893554730e-01 3.597918211126977851e-04 -4.652061348216678799e-02 -2.700306869661473486e-01 -2.393784116542796991e-01
-2.761950469298994973e-02 5.248152957000792318e-01 -7.525897805363017667e-01 -7.747192624937756511e-01 3.862943333857670435e-03 -1.188190989884295307e-01 2.870282733835685662e-01 2.958048472062236103e-02 -1.320272063915683691e-01 -1.084234620613118011e-01 -6.930126409447201832e-03 3.305566879225616678e-02 6.412007993096723035e-02 8.072648949164415444e-02 6.818180594545381057e-02
-8.802803420883558161e-01 2.611674957746136783e-01 -3.094553997246003441e-01 -9.372256248562263470e-02 -4.681108358436741890e-01 3.739016925643280365e-01 -2.852256688668258211e-01 1.464586267440891321e-01 3.996041902649683508e-01 2.985622097923049112e-01 2.677738022243219551e-01 -1.238092705301880037e-01 -1.233987018830439708e-01 1.348500359805895055e-01 -3.438672881711707374e-01
3.421598957234161381e-02 4.992535909619336132e-01 -4.890764520526060810e-01 5.845793914514058054e-01 -5.230596412022503472e-01 8.557354665305755281e-02 -1.030264973480547130e+00 3.669595898764334979e-02 -2.220216883479297909e-01 7.116730559435889558e-02 -1.850721158285921833e-02 1.028265477191459415e-01 -6.421199129356876603e-03 -1.553343435790569861e-02 2.540597790801409350e-01
-1.148384650125897855e+00 3.115864807866490227e-01 -2.932161288204034322e-01 3.387097352243293499e-03 -5.792970941100137328e-01 3.950645947142715220e-01 -2.132608982112665641e-01 3.308371309431135665e-01 1.590926754805840893e-01 1.654070873908435046e-01 3.118931840463178284e-01 -2.813192583393234747e-01 -1.956701177057264818e-01 1.720845110899328493e-03 -7.781404839021308084e-02
-1.023580831462234775e+00 8.289686744955653275e-01 -5.550937808225396841e-01 1.057702654704650025e-01 -2.298277080853918797e-01 2.696942165856880957e-01 -2.667464178352855764e-01 2.488833631263312474e-02 -9.161127203460568691e-02 7.037845267373822600e-02 8.747984167323907823e-02 1.620900321868708194e-02 -2.284452235659770181e-02 -9.573551297127080861e-02 2.864897586884420089e-01
1.556168414928990260e-02 -9.953480078636801620e-01 4.901831686883679762e-01 2.523342302570075746e-01 -5.153881365890030652e-01 -4.188178777681805798e-01 -4.856316156578996956e-01 -6.733862744572897963e-02 -2.346976193333647209e-01 4.493494212333055959e-02 -2.451254029302974147e-01 9.586346647284985090e-02 8.342949806260556433e-02 1.539206615392877675e-01 -8.116003577343207376e-02
1.772177856024142573e+00 -1.531998053224457000e-02 -7.085084001912436147e-01 4.224337785053550176e-02 -1.507753719168517526e-01 2.335216271040029823e-01 8.155447722685674888e-03 -5.901991962256653013e-01 7.533393167952295855e-02 1.834161816778886178e-01 2.571243854088423597e-01 7.660119648731503750e-01 -1.978802294325880951e-01 -2.900475704263222321e-01 -4.771500235794163269e-01
1.785050563913792798e+00 -1.773590046038794540e-02 -7.087894745967473487e-01 4.003463264732627647e-02 -1.536251848434186940e-01 2.337372287697701279e-01 6.839329323401340324e-03 -5.931865815371745176e-01 9.441704629269474791e-02 1.907626708131735793e-01 2.476235376000237576e-01 7.736241815243516395e-01 -1.958408119498980804e-01 -2.972526057198000560e-01 -4.829106825564040140e-01
1.678043324077193699e+00 -6.344642766726433791e-01 -4.941210864453706164e-01 -3.995505450966506389e-02 -5.858801599642207147e-01 5.165236862386358707e-01 1.562532398789669708e-01 -4.582101417579772518e-01 9.132814819914863991e-01 5.303441317094258478e-01 -3.326660400444212407e-01 -2.960019501970464484e-01 -4.736459606873820727e-01 1.607286607245183435e-02 1.070648819459973228e-01
-1.386971299136099400e+00 -5.268697357231760803e-01 2.283120346935819389e-01 2.239402088440373972e-01 -8.234997492071145786e-02 -6.986141523675742926e-02 -1.693641464592819945e-01 -1.695464221633274371e-01 1.717302113824699383e-01 -1.746123109232021464e-01 1.115760353479666317e-01 -1.167861598709302035e-01 -4.632436796342873087e-02 -6.585861577962161262e-02 -8.090695663087009437e-02
-1.412254196782388949e+00 -5.134187887576344700e-01 2.343002543358003731e-01 2.350481303650881482e-01 -1.038781899275870446e-01 -7.654903174414406930e-02 -1.571498902470647996e-01 -1.591833831755125883e-01 1.591802366099987209e-01 -1.895233380147260116e-01 1.210732627662135935e-01 -1.301482715061959838e-01 -4.611714610519210278e-02 -9.668380978089355371e-02 -5.598770728625632187e-02
-1.409165198129583185e+00 -5.139335700526344031e-01 2.342910958914418695e-01 2.345720599218781566e-01 -1.043801580254021810e-01 -7.657288690847305346e-02 -1.574663421264837770e-01 -1.600614109687321374e-01 1.635583075389113739e-01 -1.878389539328714219e-01 1.189840369451833774e-01 -1.284470246965540019e-01 -4.575148166986911513e-02 -9.819270605636257199e-02 -5.745836932026090332e-02
-9.567314241488276139e-01 8.093786685550499183e-01 -5.547569829460882174e-01 9.091441751268514171e-02 -1.792228972831241829e-01 2.630424702274647974e-01 -2.706072530563741196e-01 5.921320105298481405e-04 3.710152850548370431e-03 4.979585817714345108e-02 1.237298103922216952e-01 2.352029015763549072e-02 1.069195096407143941e-02 2.226978878655458405e-02 1.610256120689813886e-01
-9.487539037345302795e-01 8.080572779384649351e-01 -5.548181051076289672e-01 9.224657229033968175e-02 -1.777186057499140215e-01 2.645722648263884591e-01 -2.727593309170638913e-01 9.757582862448834458e-04 1.210967914507193703e-02 4.864955060403007570e-02 1.181496021919598571e-01 2.819607488348657362e-02 2.008152348480008245e-02 1.968091381213193589e-02 1.547210375001978611e-01
2.086315376168443592e-01 -1.337773690903194090e+00 4.555944655556644629e-01 6.047911082128677451e-01 -4.524543343461147615e-01 2.256331279758667097e-01 -2.932022221537783011e-02 -2.317139588017212148e-01 -7.465184519367145111e-01 4.341555611854903129e-01 -1.324103727153090326e-01 2.995726900231704959e-01 2.717408485223232750e-01 9.981021604675055503e-01 -9.721989859454131452e-03
2.121621589555102994e-01 -1.338436309718435968e+00 4.555173747599803313e-01 6.041853115915996053e-01 -4.532359577944207740e-01 2.256922614424484441e-01 -2.968119643654078613e-02 -2.325333144818196862e-01 -7.412844908898984508e-01 4.361704963124009571e-01 -1.350161877696693935e-01 3.016605067260484385e-01 2.723002033173326786e-01 9.961260221467213016e-01 -1.130197642353077472e-02
2.195472676443033511e-01 -1.339757374970038217e+00 4.554144111438816478e-01 6.029720992419789205e-01 -4.546890163713689370e-01 2.257403607175443305e-01 -3.043688685940997007e-02 -2.344083458680793208e-01 -7.305376620500356744e-01 4.403066819867354487e-01 -1.402762062453416503e-01 3.059022384617589019e-01 2.733464985872913755e-01 9.922125327818032137e-01 -1.469518848019506566e-02
6.005456399436154280e-01 -1.524096236245255254e+00 1.417957683865110619e-01 2.003718319112477719e-01 -3.236189838655808004e-01 8.632276662648315224e-02 1.942451227658775204e-01 -1.189858508848781193e-01 -5.432736378051938875e-01 -9.365839378725385189e-02 4.268189053522269960e-02 1.225030556276345411e-01 1.738472191046527282e-01 5.994667423890736035e-01 1.520026019929631156e-01
-1.132996790164353840e+00 -5.102738142052553050e-01 2.313696286011299452e-01 2.027317303919861369e-01 -2.990976260546209832e-03 -1.197648391201685675e-01 -2.180090131831381173e-01 -3.516381664771759952e-01 4.359622347464345293e-01 -1.457079974381125798e-01 8.228635683066061468e-02 -2.601791150410365933e-02 6.597212947589960186e-02 -3.865078647728149158e-02 -3.569638630591603912e-01
-6.794859503445339621e-01 8.652030833169749302e-01 -5.744452419751325811e-01 8.376839191183704791e-02 -4.662316427983117378e-02 1.809549862014252219e-01 -3.507215577650361626e-01 -2.059301441998365734e-01 2.456632457714625906e-01 7.199356771828502310e-02 5.187488541057082986e-02 6.635452829237646621e-02 8.797825514731388852e-02 -7.461523383992490870e-03 -1.525472572683360395e-01
-1.126185502980025177e+00 -5.115521407691759892e-01 2.312209047652078742e-01 2.015630254058221882e-01 -4.498886983826841726e-03 -1.196507586271169238e-01 -2.187054059283906060e-01 -3.532188703555960152e-01 4.460596109252487063e-01 -1.418207774587628145e-01 7.725920920366449729e-02 -2.199008813040984750e-02 6.705123872644923322e-02 -4.246315952091783696e-02 -3.600119787314499109e-01
-6.726434187235798001e-01 8.639188928697331127e-01 -5.745946480304856552e-01 8.259432589362655786e-02 -4.813799202477837824e-02 1.810695899994908820e-01 -3.514211449724228831e-01 -2.075180990134787018e-01 2.558069401896291839e-01 7.589861898194390222e-02 4.682467747335920111e-02 7.040082792007806844e-02 8.906231444029703848e-02 -1.129138437737025984e-02 -1.556093551226086225e-01
-1.843791299490499247e-01 1.630535619818763049e+00 6.594662833171391902e-01 1.225705510607427440e-01 -7.355191073786270239e-01 -3.780696119756274398e-01 8.525594231529788347e-01 -3.455248039941846705e-02 1.171017882164331891e-01 -1.836848989233447471e-01 -1.683428314346617771e-01 2.255776960664726272e-01 -5.875814274110434041e-03 1.441511838506900900e-01 -2.625440161703874661e-02
-9.894349992703089791e-01 2.596771731472844597e-02 -3.562552803544365154e-02 3.123733789594527188e-01 3.628702943190628138e-01 -2.682822575596129910e-01 -2.702789188449667979e-01 -6.603174714925270639e-01 2.004280835918886561e-01 -2.492504505589472896e-01 -1.428478921411160119e-01 2.453013239699675108e-01 2.349868377672295894e-01 -1.530315269150279989e-01 -3.818071105032998236e-02
9.810633925518005283e-01 2.095406473990060192e-01 -6.626106931778509290e-01 -2.295113316978707185e-01 -3.658783264296747717e-01 -2.663500313937609554e-01 -4.520659014287100042e-01 7.728912372206880876e-02 -2.515550663059341052e-01 -2.039149958818831099e-01 -1.805988164781645589e-01 4.763367193640075103e-02 1.320811384553350065e-01 -1.090595169588008678e-04 1.344077483579782517e-01
7.360929535389209022e-01 1.299279757947252589e+00 7.672926078844219955e-01 5.962454525475107125e-01 -1.160647059217645216e+00 -5.456065737007201877e-01 1.281399993845847574e-01 1.950215411521234038e-02 -9.173550347895968737e-02 -1.585671834317043949e-01 -2.971131257286107052e-01 2.847577002774704380e-01 -4.534439940621324411e-02 1.070311110206573629e-01 1.355313936149864784e-01
1.378273213035135170e+00 1.506235834969907872e+00 1.529144749775064760e+00 9.601240082028730805e-02 -3.870740546600180410e-01 -1.135061155259301652e-01 -3.629329423006739108e-01 -9.556297780688828569e-02 2.328072123367854740e-01 -5.395073337611686060e-02 -2.586863321397104287e-01 2.332010723535527241e-01 -1.042731165868022308e-01 -1.098047061494063781e-01 -4.312964553240589832e-02
1.338467976405501858e+00 1.144571504522066574e+00 1.744636631697532803e+00 6.212475136895042604e-01 4.723172844811792115e-01 -8.824571017479599933e-01 -1.965714878297157575e-01 1.599337597948508605e-01 3.597135909573477286e-01 1.791296999080160268e-01 -9.355510670685256158e-02 2.371808182630884276e-01 -1.905104710703199034e-01 -6.641861005308466459e-02 2.660353120550735390e-02
1.150892874589202419e+00 4.757379188467527054e-01 2.059886874464698980e+00 2.761318637293254108e-01 -4.387217428108590167e-01 -3.896230214717342766e-01 -1.983678366082547440e-01 5.396094463565279664e-01 8.087935055667959672e-01 1.515657235995985230e-01 -7.468503082701419271e-02 4.077254843328918105e-02 4.300779749145718783e-02 -2.756692474964934081e-01 -1.962201203647309378e-01
1.529984262721886257e+00 1.531920924009413154e+00 1.526664472682400131e+00 8.575449056036778261e-02 -3.440505712443012176e-01 -1.580907365307914758e-01 -3.805591747666652869e-01 -2.166780496015425217e-01 3.700004335456540394e-01 -3.115270904393297596e-02 -2.490746835073418264e-01 2.680048474226489064e-01 -6.296842190143218942e-02 -8.622466851460276749e-02 -2.204495567994180227e-01
1.815221689193144305e+00 7.162316785321920509e-02 -7.899923846100518343e-01 1.230045451129687384e-01 -8.209035273095803553e-02 1.830048668032643877e-01 5.067008279562814493e-02 -8.347745605278003023e-01 5.152751755291098412e-01 2.735960793161820725e-01 -3.709180879765262007e-01 -2.384972893466364707e-01 -2.284687395695139678e-01 -1.381018489519908118e-02 7.875109108173272698e-02
1.306168706753925157e+00 -1.187691422689734377e+00 -2.198873132307932188e-01 2.283355304326178392e-01 -3.021355785484666767e-01 1.603023246079207098e-01 3.725197745971555174e-01 8.054409410895952900e-03 8.016472168760524486e-01 5.011836623732598417e-01 1.760942643271001112e-02 -1.825478923325571656e-01 -3.798438230534742499e-01 1.667628625178776136e-01 5.348763316330579221e-01
1.971493459235003964e+00 2.607808378686497092e-02 -7.729419488858293441e-01 9.450091769961772858e-02 -6.832009540492643695e-02 1.909848208889708965e-01 3.515432347736076324e-02 -9.022060775172225933e-01 7.513869973466327234e-01 3.162783902696861826e-01 -4.080473629887520493e-01 -1.467018255662257131e-01 -1.366525654321894268e-01 9.276873965440952594e-03 -6.985781004710185649e-02
